urn:cts:greekLit:tlg5026.msAim.hmt:1.18.comment	true	false	false	"0.00240963855421687"	"0.966265060240964"
urn:cts:greekLit:tlg5026.msAim.hmt:1.19.comment	false	false	true	"0.915151515151515"	"0.00606060606060606"
urn:cts:greekLit:tlg5026.msAim.hmt:1.20.comment	false	false	false	"0.00869565217391304"	"0.00869565217391304"
urn:cts:greekLit:tlg5026.msAim.hmt:1.21.comment	true	false	true	"0.00869565217391304"	"0.00869565217391304"
urn:cts:greekLit:tlg5026.msAim.hmt:1.22.comment	true	false	true	"0.0153846153846154"	"0.0153846153846154"
urn:cts:greekLit:tlg5026.msAim.hmt:1.23.comment	false	false	false	"0.00465116279069767"	"0.00465116279069767"
urn:cts:greekLit:tlg5026.msAim.hmt:1.24.comment	false	true	true	"0.00377358490566038"	"0.569811320754717"
urn:cts:greekLit:tlg5026.msAim.hmt:1.45.comment	true	false	true	"0.0666666666666667"	"0.0666666666666667"
urn:cts:greekLit:tlg5026.msAim.hmt:1.47.comment	false	false	true	"0.0153846153846154"	"0.0153846153846154"
urn:cts:greekLit:tlg5026.msAim.hmt:1.48.comment	false	false	true	"0.00869565217391304"	"0.878260869565217"
urn:cts:greekLit:tlg5026.msAim.hmt:1.49.comment	false	false	false	"0.00869565217391304"	"0.00869565217391304"
urn:cts:greekLit:tlg5026.msAim.hmt:1.50.comment	false	false	true	"0.00869565217391304"	"0.00869565217391304"
urn:cts:greekLit:tlg5026.msAim.hmt:1.51.comment	false	false	true	"0.0153846153846154"	"0.0153846153846154"
urn:cts:greekLit:tlg5026.msAim.hmt:1.52.comment	true	false	true	"0.443478260869565"	"0.00869565217391304"
urn:cts:greekLit:tlg5026.msAim.hmt:1.53.comment	false	false	true	"0.934883720930233"	"0.00465116279069767"
urn:cts:greekLit:tlg5026.msAim.hmt:1.54.comment	false	false	true	"0.443478260869565"	"0.00869565217391304"
urn:cts:greekLit:tlg5026.msAim.hmt:1.82.comment	true	false	true	"0.0153846153846154"	"0.0153846153846154"
urn:cts:greekLit:tlg5026.msAim.hmt:1.83.comment	true	true	true	"0.469767441860465"	"0.00465116279069767"
urn:cts:greekLit:tlg5026.msAim.hmt:1.84.comment	true	false	false	"0.00465116279069767"	"0.00465116279069767"
urn:cts:greekLit:tlg5026.msAim.hmt:1.85.comment	true	false	true	"0.0153846153846154"	"0.0153846153846154"
urn:cts:greekLit:tlg5026.msAim.hmt:1.86.comment	false	false	false	"0.0153846153846154"	"0.0153846153846154"
urn:cts:greekLit:tlg5026.msAim.hmt:1.87.comment	true	true	true	"0.934883720930233"	"0.00465116279069767"
urn:cts:greekLit:tlg5026.msAim.hmt:1.109.comment	true	true	true	"0.00377358490566038"	"0.569811320754717"
urn:cts:greekLit:tlg5026.msAim.hmt:1.110.comment	false	true	true	"0.947169811320755"	"0.00377358490566038"
urn:cts:greekLit:tlg5026.msAim.hmt:1.111.comment	false	false	false	"0.00869565217391304"	"0.00869565217391304"
urn:cts:greekLit:tlg5026.msAim.hmt:1.112.comment	false	false	true	"0.00465116279069767"	"0.00465116279069767"
urn:cts:greekLit:tlg5026.msAim.hmt:1.136.comment	true	false	false	"0.00465116279069767"	"0.00465116279069767"
urn:cts:greekLit:tlg5026.msAim.hmt:1.137.comment	false	false	false	"0.0153846153846154"	"0.0153846153846154"
urn:cts:greekLit:tlg5026.msAim.hmt:1.138.comment	false	false	true	"0.00869565217391304"	"0.00869565217391304"
urn:cts:greekLit:tlg5026.msAim.hmt:1.139.comment	false	false	false	"0.00606060606060606"	"0.309090909090909"
urn:cts:greekLit:tlg5026.msAim.hmt:1.140.comment	false	false	false	"0.00606060606060606"	"0.915151515151515"
urn:cts:greekLit:tlg5026.msAim.hmt:1.429.comment	false	false	true	"0.00869565217391304"	"0.00869565217391304"
urn:cts:greekLit:tlg5026.msAim.hmt:1.430.comment	false	false	false	"0.00377358490566038"	"0.00377358490566038"
urn:cts:greekLit:tlg5026.msAim.hmt:1.497.comment	false	false	false	"0.00869565217391304"	"0.00869565217391304"
urn:cts:greekLit:tlg5026.msAim.hmt:1.498.comment	false	true	true	"0.947169811320755"	"0.00377358490566038"
urn:cts:greekLit:tlg5026.msAim.hmt:1.499.comment	false	false	false	"0.00606060606060606"	"0.915151515151515"
urn:cts:greekLit:tlg5026.msAim.hmt:1.500.comment	false	false	false	"0.0153846153846154"	"0.0153846153846154"
urn:cts:greekLit:tlg5026.msAim.hmt:1.501.comment	true	false	false	"0.00273972602739726"	"0.00273972602739726"
urn:cts:greekLit:tlg5026.msAim.hmt:1.565.comment	true	false	true	"0.00465116279069767"	"0.00465116279069767"
urn:cts:greekLit:tlg5026.msAim.hmt:1.566.comment	true	false	true	"0.443478260869565"	"0.00869565217391304"
urn:cts:greekLit:tlg5026.msAim.hmt:1.567.comment	false	false	true	"0.309090909090909"	"0.00606060606060606"
urn:cts:greekLit:tlg5026.msAim.hmt:1.612.comment	true	false	true	"0.00869565217391304"	"0.878260869565217"
urn:cts:greekLit:tlg5026.msAim.hmt:1.613.comment	false	false	true	"0.0666666666666667"	"0.0666666666666667"
urn:cts:greekLit:tlg5026.msAim.hmt:1.614.comment	false	false	false	"0.00869565217391304"	"0.00869565217391304"
urn:cts:greekLit:tlg5026.msAim.hmt:1.615.comment	false	false	false	"0.00606060606060606"	"0.00606060606060606"
