urn:cts:mid:catullus.002b:1	Tam gratum est mihi quam ferunt puellae
urn:cts:mid:catullus.002b:2	pernici aureolum fuisse malum,
urn:cts:mid:catullus.002b:3	quod zonam soluit diu ligatam.
