urn:cts:mid:catullus.024:1	O qui flosculus es Iuventiorum,
urn:cts:mid:catullus.024:2	non horum modo, sed quot aut fuerunt
urn:cts:mid:catullus.024:3	aut posthac aliis erunt in annis,
urn:cts:mid:catullus.024:4	mallem divitias Midae dedisses
urn:cts:mid:catullus.024:5	isti, cui neque servus est neque arca,
urn:cts:mid:catullus.024:6	quam sic te sineres ab illo amari.
urn:cts:mid:catullus.024:7	'qui? non est homo bellus?' inquies. est:
urn:cts:mid:catullus.024:8	sed bello huic neque servus est neque arca.
urn:cts:mid:catullus.024:9	hoc tu quam lubet abice elevaque:
urn:cts:mid:catullus.024:10	nec servum tamen ille habet neque arcam.
