urn:cts:mid:catullus.30:1	Alfene immemor atque unanimis false sodalibus,
urn:cts:mid:catullus.30:2	iam te nil miseret, dure, tui dulcis amiculi?
urn:cts:mid:catullus.30:3	iam me prodere, iam non dubitas fallere, perfide?
urn:cts:mid:catullus.30:4	nec facta impia fallacum hominum caelicolis placent.
urn:cts:mid:catullus.30:5	quae tu neglegis ac me miserum deseris in malis.
urn:cts:mid:catullus.30:6	eheu quid faciant, dic, homines cuive habeant fidem?
urn:cts:mid:catullus.30:7	certe tute iubebas animam tradere, inique, me
urn:cts:mid:catullus.30:8	inducens in amorem, quasi tuta omnia mi forent.
urn:cts:mid:catullus.30:9	idem nunc retrahis te ac tua dicta omnia factaque
urn:cts:mid:catullus.30:10	ventos irrita ferre ac nebulas aereas sinis.
urn:cts:mid:catullus.30:11	si tu oblitus es, at di meminerunt, meminit Fides,
urn:cts:mid:catullus.30:12	quae te ut paeniteat postmodo facti faciet tui.
