urn:cts:mid:catullus.039.txt:1	Egnatius, quod candidos habet dentes,
urn:cts:mid:catullus.039.txt:2	renidet usque quaque. si ad rei ventum est
urn:cts:mid:catullus.039.txt:3	subsellium, cum orator excitat fletum,
urn:cts:mid:catullus.039.txt:4	renidet ille; si ad pii rogum fili
urn:cts:mid:catullus.039.txt:5	lugetur, orba cum flet unicum mater,
urn:cts:mid:catullus.039.txt:6	renidet ille. quidquid est, ubicumque est,
urn:cts:mid:catullus.039.txt:7	quodcumque agit, renidet: hunc habet morbum,
urn:cts:mid:catullus.039.txt:8	neque elegantem, ut arbitror, neque urbanum.
urn:cts:mid:catullus.039.txt:9	quare monendum est te mihi, bone Egnati.
urn:cts:mid:catullus.039.txt:10	si urbanus esses aut Sabinus aut Tiburs
urn:cts:mid:catullus.039.txt:11	aut pinguis Vmber aut obesus Etruscus
urn:cts:mid:catullus.039.txt:12	aut Lanuvinus ater atque dentatus
urn:cts:mid:catullus.039.txt:13	aut Transpadanus, ut meos quoque attingam,
urn:cts:mid:catullus.039.txt:14	aut quilubet, qui puriter lavit dentes,
urn:cts:mid:catullus.039.txt:15	tamen renidere usque quaque te nollem:
urn:cts:mid:catullus.039.txt:16	nam risu inepto res ineptior nulla est.
urn:cts:mid:catullus.039.txt:17	nunc Celtiber es: Celtiberia in terra,
urn:cts:mid:catullus.039.txt:18	quod quisque minxit, hoc sibi solet mane
urn:cts:mid:catullus.039.txt:19	dentem atque russam defricare gingivam,
urn:cts:mid:catullus.039.txt:20	ut quo iste vester expolitior dens est,
urn:cts:mid:catullus.039.txt:21	hoc te amplius bibisse praedicet loti.
