urn:cts:mid:catullus.009:1	Verani, omnibus e meis amicis
urn:cts:mid:catullus.009:2	antistans mihi milibus trecentis,
urn:cts:mid:catullus.009:3	venistine domum ad tuos penates
urn:cts:mid:catullus.009:4	fratresque unanimos anumque matrem?
urn:cts:mid:catullus.009:5	venisti. o mihi nuntii beati!
urn:cts:mid:catullus.009:6	visam te incolumem audiamque Hiberum
urn:cts:mid:catullus.009:7	narrantem loca, facta nationes,
urn:cts:mid:catullus.009:8	ut mos est tuus, applicansque collum
urn:cts:mid:catullus.009:9	iucundum os oculosque suaviabor.
urn:cts:mid:catullus.009:10	o quantum est hominum beatiorum,
urn:cts:mid:catullus.009:11	quid me laetius est beatiusve?
