urn:cts:mid:catullus.013:1	Cenabis bene, mi Fabulle, apud me
urn:cts:mid:catullus.013:2	paucis, si tibi di favent, diebus,
urn:cts:mid:catullus.013:3	si tecum attuleris bonam atque magnam
urn:cts:mid:catullus.013:4	cenam, non sine candida puella
urn:cts:mid:catullus.013:5	et vino et sale et omnibus cachinnis.
urn:cts:mid:catullus.013:6	haec si, inquam, attuleris, venuste noster,
urn:cts:mid:catullus.013:7	cenabis bene; nam tui Catulli
urn:cts:mid:catullus.013:8	plenus sacculus est aranearum.
urn:cts:mid:catullus.013:9	sed contra accipies meros amores
urn:cts:mid:catullus.013:10	seu quid suavius elegantiusve est:
urn:cts:mid:catullus.013:11	nam unguentum dabo, quod meae puellae
urn:cts:mid:catullus.013:12	donarunt Veneres Cupidinesque,
urn:cts:mid:catullus.013:13	quod tu cum olfacies, deos rogabis,
urn:cts:mid:catullus.013:14	totum ut te faciant, Fabulle, nasum.
