urn:cts:mid:catullus.51:1	Ille mi par esse deo videtur,
urn:cts:mid:catullus.51:2	ille, si fas est, superare divos,
urn:cts:mid:catullus.51:3	qui sedens adversus identidem te
urn:cts:mid:catullus.51:4	     spectat et audit
urn:cts:mid:catullus.51:5	dulce ridentem, misero quod omnis
urn:cts:mid:catullus.51:6	eripit sensus mihi: nam simul te,
urn:cts:mid:catullus.51:7	Lesbia, aspexi, nihil est super mi
urn:cts:mid:catullus.51:8	     * * * * * * * *
urn:cts:mid:catullus.51:9	lingua sed torpet, tenuis sub artus
urn:cts:mid:catullus.51:10	flamma demanat, sonitu suopte
urn:cts:mid:catullus.51:11	tintinant aures gemina, teguntur
urn:cts:mid:catullus.51:12	     lumina nocte.
urn:cts:mid:catullus.51:13	otium, Catulle, tibi molestum est:
urn:cts:mid:catullus.51:14	otio exsultas nimiumque gestis:
urn:cts:mid:catullus.51:15	otium et reges prius et beatas
urn:cts:mid:catullus.51:16	     perdidit urbes.
