urn:cts:mid:catullus.39:1	Egnatius, quod candidos habet dentes,
urn:cts:mid:catullus.39:2	renidet usque quaque. si ad rei ventum est
urn:cts:mid:catullus.39:3	subsellium, cum orator excitat fletum,
urn:cts:mid:catullus.39:4	renidet ille; si ad pii rogum fili
urn:cts:mid:catullus.39:5	lugetur, orba cum flet unicum mater,
urn:cts:mid:catullus.39:6	renidet ille. quidquid est, ubicumque est,
urn:cts:mid:catullus.39:7	quodcumque agit, renidet: hunc habet morbum,
urn:cts:mid:catullus.39:8	neque elegantem, ut arbitror, neque urbanum.
urn:cts:mid:catullus.39:9	quare monendum est te mihi, bone Egnati.
urn:cts:mid:catullus.39:10	si urbanus esses aut Sabinus aut Tiburs
urn:cts:mid:catullus.39:11	aut pinguis Vmber aut obesus Etruscus
urn:cts:mid:catullus.39:12	aut Lanuvinus ater atque dentatus
urn:cts:mid:catullus.39:13	aut Transpadanus, ut meos quoque attingam,
urn:cts:mid:catullus.39:14	aut quilubet, qui puriter lavit dentes,
urn:cts:mid:catullus.39:15	tamen renidere usque quaque te nollem:
urn:cts:mid:catullus.39:16	nam risu inepto res ineptior nulla est.
urn:cts:mid:catullus.39:17	nunc Celtiber es: Celtiberia in terra,
urn:cts:mid:catullus.39:18	quod quisque minxit, hoc sibi solet mane
urn:cts:mid:catullus.39:19	dentem atque russam defricare gingivam,
urn:cts:mid:catullus.39:20	ut quo iste vester expolitior dens est,
urn:cts:mid:catullus.39:21	hoc te amplius bibisse praedicet loti.
