urn:cts:mid:catullus.55:1	Oramus, si forte non molestum est,
urn:cts:mid:catullus.55:2	demonstres ubi sint tuae tenebrae.
urn:cts:mid:catullus.55:3	te Campo quaesivimus minore,
urn:cts:mid:catullus.55:4	te in Circo, te in omnibus libellis,
urn:cts:mid:catullus.55:5	te in templo summi Iovis sacrato.
urn:cts:mid:catullus.55:6	in Magni simul ambulatione
urn:cts:mid:catullus.55:7	femellas omnes, amice, prendi,
urn:cts:mid:catullus.55:8	quas vultu vidi tamen sereno.
urn:cts:mid:catullus.55:9	avelte, sic ipse flagitabam,
urn:cts:mid:catullus.55:10	Camerium mihi pessimae puellae.
urn:cts:mid:catullus.55:11	quaedam inquit, nudum reduc...
urn:cts:mid:catullus.55:12	'en hic in roseis latet papillis.'
urn:cts:mid:catullus.55:13	sed te iam ferre Herculi labos est;
urn:cts:mid:catullus.55:14	tanto te in fastu negas, amice.
urn:cts:mid:catullus.55:15	dic nobis ubi sis futurus, ede
urn:cts:mid:catullus.55:16	audacter, committe, crede luci.
urn:cts:mid:catullus.55:17	nunc te lacteolae tenent puellae?
urn:cts:mid:catullus.55:18	si linguam clauso tenes in ore,
urn:cts:mid:catullus.55:19	fructus proicies amoris omnes.
urn:cts:mid:catullus.55:20	verbosa gaudet Venus loquella.
urn:cts:mid:catullus.55:21	vel, si vis, licet obseres palatum,
urn:cts:mid:catullus.55:22	dum vestri sim particeps amoris.
