urn:cts:mid:catullus.16:1	Pedicabo ego vos et irrumabo,
urn:cts:mid:catullus.16:2	Aureli pathice et cinaede Furi,
urn:cts:mid:catullus.16:3	qui me ex versiculis meis putastis,
urn:cts:mid:catullus.16:4	quod sunt molliculi, parum pudicum.
urn:cts:mid:catullus.16:5	nam castum esse decet pium poetam
urn:cts:mid:catullus.16:6	ipsum, versiculos nihil necesse est;
urn:cts:mid:catullus.16:7	qui tum denique habent salem ac leporem,
urn:cts:mid:catullus.16:8	si sunt molliculi ac parum pudici,
urn:cts:mid:catullus.16:9	et quod pruriat incitare possunt,
urn:cts:mid:catullus.16:10	non dico pueris, sed his pilosis
urn:cts:mid:catullus.16:11	qui duros nequeunt movere lumbos.
urn:cts:mid:catullus.16:12	vos, quod milia multa basiorum
urn:cts:mid:catullus.16:13	legistis, male me marem putatis?
urn:cts:mid:catullus.16:14	pedicabo ego vos et irrumabo.
