urn:cts:mid:catullus.10:1	Varus me meus ad suos amores
urn:cts:mid:catullus.10:2	visum duxerat e foro otiosum,
urn:cts:mid:catullus.10:3	scortillum, ut mihi tum repente visum est,
urn:cts:mid:catullus.10:4	non sane illepidum neque invenustum,
urn:cts:mid:catullus.10:5	huc ut venimus, incidere nobis
urn:cts:mid:catullus.10:6	sermones varii, in quibus, quid esset
urn:cts:mid:catullus.10:7	iam Bithynia, quo modo se haberet,
urn:cts:mid:catullus.10:8	et quonam mihi profuisset aere.
urn:cts:mid:catullus.10:9	respondi id quod erat, nihil neque ipsis
urn:cts:mid:catullus.10:10	nec praetoribus esse nec cohorti,
urn:cts:mid:catullus.10:11	cur quisquam caput unctius referret,
urn:cts:mid:catullus.10:12	praesertim quibus esset irrumator
urn:cts:mid:catullus.10:13	praetor, nec faceret pili cohortem.
urn:cts:mid:catullus.10:14	'at certe tamen,' inquiunt 'quod illic
urn:cts:mid:catullus.10:15	natum dicitur esse, comparasti
urn:cts:mid:catullus.10:16	ad lecticam homines.' ego, ut puellae
urn:cts:mid:catullus.10:17	unum me facerem beatiorem,
urn:cts:mid:catullus.10:18	'non' inquam 'mihi tam fuit maligne
urn:cts:mid:catullus.10:19	ut, provincia quod mala incidisset,
urn:cts:mid:catullus.10:20	non possem octo homines parare rectos.'
urn:cts:mid:catullus.10:21	at mi nullus erat nec hic neque illic
urn:cts:mid:catullus.10:22	fractum qui veteris pedem grabati
urn:cts:mid:catullus.10:23	in collo sibi collocare posset.
urn:cts:mid:catullus.10:24	hic illa, ut decuit cinaediorem,
urn:cts:mid:catullus.10:25	'quaeso' inquit 'mihi, mi Catulle, paulum
urn:cts:mid:catullus.10:26	istos commoda: nam volo ad Serapim
urn:cts:mid:catullus.10:27	deferri.' 'mane' inquii puellae,
urn:cts:mid:catullus.10:28	'istud quod modo dixeram me habere,
urn:cts:mid:catullus.10:29	fugit me ratio: meus sodalis—
urn:cts:mid:catullus.10:30	Cinna est Gaius—is sibi paravit.
urn:cts:mid:catullus.10:31	verum, utrum illius an mei, quid ad me?
urn:cts:mid:catullus.10:32	utor tam bene quam mihi pararim.
urn:cts:mid:catullus.10:33	sed tu insulsa male et molesta vivis,
urn:cts:mid:catullus.10:34	per quam non licet esse neglegentem.'
