urn:cts:mid:catullus.63:1	Super alta vectus Attis celeri rate maria,
urn:cts:mid:catullus.63:2	Phrygium ut nemus citato cupide pede tetigit,
urn:cts:mid:catullus.63:3	adiitque opaca silvis redimita loca deae,
urn:cts:mid:catullus.63:4	stimulatus ibi furenti rabie, vagus animis,
urn:cts:mid:catullus.63:5	de volsit ili acuto sibi pondera silice,
urn:cts:mid:catullus.63:6	itaque ut relicta sensit sibi membra sine viro,
urn:cts:mid:catullus.63:7	etiam recente terrae sola sanguine maculans,
urn:cts:mid:catullus.63:8	niveis citata cepit manibus leve typanum,
urn:cts:mid:catullus.63:9	typanum tuum, Cybebe, tua, mater initia,
urn:cts:mid:catullus.63:10	quatiensque terga tauri teneris cava digitis
urn:cts:mid:catullus.63:11	canere haec suis adorta est tremebunda comitibus.
urn:cts:mid:catullus.63:12	'agite ite ad alta, Gallae, Cybeles nemora simul,
urn:cts:mid:catullus.63:13	simul ite, Dindymenae dominae vaga pecora,
urn:cts:mid:catullus.63:14	aliena quae petentes velut exules loca
urn:cts:mid:catullus.63:15	sectam meam exsecutae duce me mihi comites
urn:cts:mid:catullus.63:16	rapidum salum tulistis truculentaque pelagi
urn:cts:mid:catullus.63:17	et corpus evirastis Veneris nimio odio;
urn:cts:mid:catullus.63:18	hilarate erae citatis erroribus animum.
urn:cts:mid:catullus.63:19	mora tarda mente cedat: simul ite, sequimini
urn:cts:mid:catullus.63:20	Phrygiam ad domum Cybebes, Phrygia ad nemora deae,
urn:cts:mid:catullus.63:21	ubi cymbalum sonat vox, ubi tympana reboant,
urn:cts:mid:catullus.63:22	tibicen ubi canit Phryx curvo grave calamo,
urn:cts:mid:catullus.63:23	ubi capita Maenades ui iaciunt hederigerae,
urn:cts:mid:catullus.63:24	ubi sacra sancta acutis ululatibus agitant,
urn:cts:mid:catullus.63:25	ubi suevit illa divae volitare vaga cohors,
urn:cts:mid:catullus.63:26	quo nos decet citatis celerare tripudiis.'
urn:cts:mid:catullus.63:27	simul haec comitibus Attis cecinit notha mulier,
urn:cts:mid:catullus.63:28	thiasus repente linguis trepidantibus ululat,
urn:cts:mid:catullus.63:29	leve tympanum remugit, cava cymbala recrepant.
urn:cts:mid:catullus.63:30	viridem citus adit Idam properante pede chorus.
urn:cts:mid:catullus.63:31	furibunda simul anhelans vaga vadit animam agens
urn:cts:mid:catullus.63:32	comitata tympano Attis per opaca nemora dux,
urn:cts:mid:catullus.63:33	veluti iuvenca vitans onus indomita iugi;
