urn:cts:mid:catullus.78b:1	* * * * * * *
urn:cts:mid:catullus.78b:2	sed nunc id doleo, quod purae pura puellae
urn:cts:mid:catullus.78b:3	     suavia comminxit spurca saliva tua.
urn:cts:mid:catullus.78b:4	verum id non impune feres: nam te omnia saecla
urn:cts:mid:catullus.78b:5	     noscent et, qui sis, fama loquetur anus.
