urn:cts:mid:catullus.84:1	Chommoda dicebat, si quando commoda vellet
urn:cts:mid:catullus.84:2	     dicere, et insidias Arrius hinsidias,
urn:cts:mid:catullus.84:3	et tum mirifice sperabat se esse locutum,
urn:cts:mid:catullus.84:4	     cum quantum poterat dixerat hinsidias.
urn:cts:mid:catullus.84:5	credo, sic mater, sic liber avunculus eius.
urn:cts:mid:catullus.84:6	     sic maternus auus dixerat atque avia.
urn:cts:mid:catullus.84:7	hoc misso in Syriam requierant omnibus aures
urn:cts:mid:catullus.84:8	     audibant eadem haec leniter et leviter,
urn:cts:mid:catullus.84:9	nec sibi postilla metuebant talia verba,
urn:cts:mid:catullus.84:10	     cum subito affertur nuntius horribilis,
urn:cts:mid:catullus.84:11	Ionios fluctus, postquam illuc Arrius isset,
urn:cts:mid:catullus.84:12	     iam non Ionios esse sed Hionios.
