urn:cts:mid:catullus.011:1	Furi et Aureli comites Catulli,
urn:cts:mid:catullus.011:2	sive in extremos penetrabit Indos,
urn:cts:mid:catullus.011:3	litus ut longe resonante Eoa
urn:cts:mid:catullus.011:4	     tunditur unda,
urn:cts:mid:catullus.011:5	sive in Hyrcanos Arabesve molles,
urn:cts:mid:catullus.011:6	seu Sagas sagittiferosve Parthos,
urn:cts:mid:catullus.011:7	sive quae septemgeminus colorat
urn:cts:mid:catullus.011:8	     aequora Nilus,
urn:cts:mid:catullus.011:9	sive trans altas gradietur Alpes,
urn:cts:mid:catullus.011:10	Caesaris visens monimenta magni,
urn:cts:mid:catullus.011:11	Gallicum Rhenum horribile aequor ulti-
urn:cts:mid:catullus.011:12	     mosque Britannos,
urn:cts:mid:catullus.011:13	omnia haec, quaecumque feret voluntas
urn:cts:mid:catullus.011:14	caelitum, temptare simul parati,
urn:cts:mid:catullus.011:15	pauca nuntiate meae puellae
urn:cts:mid:catullus.011:16	     non bona dicta.
urn:cts:mid:catullus.011:17	cum suis vivat valeatque moechis,
urn:cts:mid:catullus.011:18	quos simul complexa tenet trecentos,
urn:cts:mid:catullus.011:19	nullum amans vere, sed identidem omnium
urn:cts:mid:catullus.011:20	     ilia rumpens;
urn:cts:mid:catullus.011:21	nec meum respectet, ut ante, amorem,
urn:cts:mid:catullus.011:22	qui illius culpa cecidit velut prati
urn:cts:mid:catullus.011:23	ultimi flos, praetereunte postquam
urn:cts:mid:catullus.011:24	     tactus aratro est.
