urn:cts:mid:catullus.46:1	Iam ver egelidos refert tepores,
urn:cts:mid:catullus.46:2	iam caeli furor aequinoctialis
urn:cts:mid:catullus.46:3	iucundis Zephyri silescit aureis.
urn:cts:mid:catullus.46:4	linquantur Phrygii, Catulle, campi
urn:cts:mid:catullus.46:5	Nicaeaeque ager uber aestuosae:
urn:cts:mid:catullus.46:6	ad claras Asiae volemus urbes.
urn:cts:mid:catullus.46:7	iam mens praetrepidans avet vagari,
urn:cts:mid:catullus.46:8	iam laeti studio pedes vigescunt.
urn:cts:mid:catullus.46:9	o dulces comitum valete coetus,
urn:cts:mid:catullus.46:10	longe quos simul a domo profectos
urn:cts:mid:catullus.46:11	diuersae varie viae reportant.
