urn:cts:mid:catullus.67:1	O dulci iucunda virgo, iucunda parenti,
urn:cts:mid:catullus.67:2	     salve, teque bona Iuppiter auctet ope,
urn:cts:mid:catullus.67:3	ianua, quam Balbo dicunt servisse benigne
urn:cts:mid:catullus.67:4	     olim, cum sedes ipse senex tenuit,
urn:cts:mid:catullus.67:5	quamque ferunt rursus gnato servisse maligne,
urn:cts:mid:catullus.67:6	     postquam es porrecto facta marita sene.
urn:cts:mid:catullus.67:7	dic agedum nobis, quare mutata feraris
urn:cts:mid:catullus.67:8	     in dominum veterem deseruisse fidem.
urn:cts:mid:catullus.67:9	'Non (ita Caecilio placeam, cui tradita nunc sum)
urn:cts:mid:catullus.67:10	     culpa mea est, quamquam dicitur esse mea,
urn:cts:mid:catullus.67:11	nec peccatum a me quisquam pote dicere quicquam:
urn:cts:mid:catullus.67:12	     verum istius populi ianua qui te facit,
urn:cts:mid:catullus.67:13	qui quacumque aliquid reperitur non bene factum
urn:cts:mid:catullus.67:14	     ad me omnes clamant: ianua, culpa tua est.'
urn:cts:mid:catullus.67:15	Non istuc satis est uno te dicere verbo.
urn:cts:mid:catullus.67:16	     sed facere ut quivis sentiat et videat.
urn:cts:mid:catullus.67:17	'Qui possum? nemo quaerit nec scire laborat?'
urn:cts:mid:catullus.67:18	     Nos volumus: nobis dicere ne dubita.
urn:cts:mid:catullus.67:19	'Primum igitur, virgo quod fertur tradita nobis,
urn:cts:mid:catullus.67:20	     falsum est. non illam vir prior attigerit,
urn:cts:mid:catullus.67:21	languidior tenera cui pendens sicula beta.
urn:cts:mid:catullus.67:22	     numquam se mediam sustulit ad tunicam;
urn:cts:mid:catullus.67:23	sed pater illius gnati violasse cubile
urn:cts:mid:catullus.67:24	     dicitur et miseram conscelerasse domum,
urn:cts:mid:catullus.67:25	sive quod impia mens caeco flagrabat amore,
urn:cts:mid:catullus.67:26	     seu quod iners sterili semine natus erat,
urn:cts:mid:catullus.67:27	ut quaerendum unde foret nervosius illud,
urn:cts:mid:catullus.67:28	     quod posset zonam solvere virgineam.'
urn:cts:mid:catullus.67:29	Egregium narras mira pietate parentem.
urn:cts:mid:catullus.67:30	     qui ipse sui gnati minxerit in gremium.
urn:cts:mid:catullus.67:31	Atqui non solum hoc dicit se cognitum habere
urn:cts:mid:catullus.67:32	     Brixia Cycneae supposita speculae,
urn:cts:mid:catullus.67:33	flavus quam molli praecurrit flumine Mella,
urn:cts:mid:catullus.67:34	     Brixia Veronae mater amata meae,
urn:cts:mid:catullus.67:35	sed de Postumio et Corneli narrat amore,
urn:cts:mid:catullus.67:36	     cum quibus illa malum fecit adulterium.
urn:cts:mid:catullus.67:37	dixerit hic aliquis: quid? tu istaec, ianua, nosti,
urn:cts:mid:catullus.67:38	     cui numquam domini limine abesse licet,
urn:cts:mid:catullus.67:39	nec populum auscultare, sed hic suffixa tigillo
urn:cts:mid:catullus.67:40	     tantum operire soles aut aperire domum?
urn:cts:mid:catullus.67:41	saepe illam audivi furtiva voce loquentem
urn:cts:mid:catullus.67:42	     solam cum ancillis haec sua flagitia,
urn:cts:mid:catullus.67:43	nomine dicentem quos diximus, utpote quae mi
urn:cts:mid:catullus.67:44	     speraret nec linguam esse nec auriculam.
urn:cts:mid:catullus.67:45	praeterea addebat quendam, quem dicere nolo
urn:cts:mid:catullus.67:46	     nomine, ne tollat rubra supercilia.
urn:cts:mid:catullus.67:47	longus homo est, magnas cui lites intulit olim
urn:cts:mid:catullus.67:48	     falsum mendaci ventre puerperium.'
