urn:cts:mid:catullus.001:1	Cui dono lepidum novum libellum
urn:cts:mid:catullus.001:2	arida modo pumice expolitum?
urn:cts:mid:catullus.001:3	Corneli, tibi: namque tu solebas
urn:cts:mid:catullus.001:4	meas esse aliquid putare nugas.
urn:cts:mid:catullus.001:5	Iam tum, cum ausus es unus Italorum
urn:cts:mid:catullus.001:6	omne aevum tribus explicare cartis . . .
urn:cts:mid:catullus.001:7	Doctis, Iuppiter, et laboriosis!
urn:cts:mid:catullus.001:8	Quare habe tibi quidquid hoc libelli—
urn:cts:mid:catullus.001:9	qualecumque, quod, o patrona virgo,
urn:cts:mid:catullus.001:10	plus uno maneat perenne saeclo!
