urn:cts:mid:catullus.65:1	Etsi me assiduo confectum cura dolore
urn:cts:mid:catullus.65:2	     sevocat a doctis, Ortale, virginibus,
urn:cts:mid:catullus.65:3	nec potis est dulcis Musarum expromere fetus
urn:cts:mid:catullus.65:4	     mens animi, tantis fluctuat ipsa malis—
urn:cts:mid:catullus.65:5	namque mei nuper Lethaeo in gurgite fratris
urn:cts:mid:catullus.65:6	     pallidulum manans alluit unda pedem,
urn:cts:mid:catullus.65:7	Troia Rhoeteo quem subter litore tellus
urn:cts:mid:catullus.65:8	     ereptum nostris obterit ex oculis.
urn:cts:mid:catullus.65:9	* * * * * * * * 
urn:cts:mid:catullus.65:10	     numquam ego te, vita frater amabilior,
urn:cts:mid:catullus.65:11	aspiciam posthac? at certe semper amabo,
urn:cts:mid:catullus.65:12	     semper maesta tua carmina morte canam,
urn:cts:mid:catullus.65:13	qualia sub densis ramorum concinit umbris
urn:cts:mid:catullus.65:14	     Daulias, absumpti fata gemens Ityli—
urn:cts:mid:catullus.65:15	sed tamen in tantis maeroribus, Ortale, mitto
urn:cts:mid:catullus.65:16	     haec expressa tibi carmina Battiadae,
urn:cts:mid:catullus.65:17	ne tua dicta vagis nequiquam credita ventis
urn:cts:mid:catullus.65:18	     effluxisse meo forte putes animo,
urn:cts:mid:catullus.65:19	ut missum sponsi furtivo munere malum
urn:cts:mid:catullus.65:20	     procurrit casto virginis e gremio,
urn:cts:mid:catullus.65:21	quod miserae oblitae molli sub veste locatum,
urn:cts:mid:catullus.65:22	     dum adventu matris prosilit, excutitur,
urn:cts:mid:catullus.65:23	atque illud prono praeceps agitur decursu,
urn:cts:mid:catullus.65:24	     huic manat tristi conscius ore rubor.
