urn:cts:mid:catullus.97:1	Non (ita me di ament) quicquam referre putavi,
urn:cts:mid:catullus.97:2	     utrumne os an culum olfacerem Aemilio.
urn:cts:mid:catullus.97:3	nilo mundius hoc, nihiloque immundius illud,
urn:cts:mid:catullus.97:4	     verum etiam culus mundior et melior:
urn:cts:mid:catullus.97:5	nam sine dentibus est. hic dentis sesquipedalis,
urn:cts:mid:catullus.97:6	     gingivas vero ploxeni habet veteris,
urn:cts:mid:catullus.97:7	praeterea rictum qualem diffissus in aestu
urn:cts:mid:catullus.97:8	     meientis mulae cunnus habere solet.
urn:cts:mid:catullus.97:9	hic futuit multas et se facit esse venustum,
urn:cts:mid:catullus.97:10	     et non pistrino traditur atque asino?
urn:cts:mid:catullus.97:11	quem siqua attingit, non illam posse putemus
urn:cts:mid:catullus.97:12	     aegroti culum lingere carnificis?
