urn:cts:mid:catullus.5:1	Vivamus mea Lesbia, atque amemus,
urn:cts:mid:catullus.5:2	rumoresque senum severiorum
urn:cts:mid:catullus.5:3	omnes unius aestimemus assis!
urn:cts:mid:catullus.5:4	soles occidere et redire possunt:
urn:cts:mid:catullus.5:5	nobis cum semel occidit brevis lux,
urn:cts:mid:catullus.5:6	nox est perpetua una dormienda.
urn:cts:mid:catullus.5:7	da mi basia mille, deinde centum,
urn:cts:mid:catullus.5:8	dein mille altera, dein secunda centum,
urn:cts:mid:catullus.5:9	deinde usque altera mille, deinde centum.
urn:cts:mid:catullus.5:10	dein, cum milia multa fecerimus,
urn:cts:mid:catullus.5:11	conturbabimus illa, ne sciamus,
urn:cts:mid:catullus.5:12	aut ne quis malus invidere possit,
urn:cts:mid:catullus.5:13	cum tantum sciat esse basiorum.
