urn:cts:mid:catullus.9:1	Verani, omnibus e meis amicis
urn:cts:mid:catullus.9:2	antistans mihi milibus trecentis,
urn:cts:mid:catullus.9:3	venistine domum ad tuos penates
urn:cts:mid:catullus.9:4	fratresque unanimos anumque matrem?
urn:cts:mid:catullus.9:5	venisti. o mihi nuntii beati!
urn:cts:mid:catullus.9:6	visam te incolumem audiamque Hiberum
urn:cts:mid:catullus.9:7	narrantem loca, facta nationes,
urn:cts:mid:catullus.9:8	ut mos est tuus, applicansque collum
urn:cts:mid:catullus.9:9	iucundum os oculosque suaviabor.
urn:cts:mid:catullus.9:10	o quantum est hominum beatiorum,
urn:cts:mid:catullus.9:11	quid me laetius est beatiusve?
