urn:cts:mid:catullus.25:1	Cinaede Thalle, mollior cuniculi capillo
urn:cts:mid:catullus.25:2	vel anseris medullula vel imula oricilla
urn:cts:mid:catullus.25:3	vel pene languido senis situque araneoso,
urn:cts:mid:catullus.25:4	idemque, Thalle, turbida rapacior procella,
urn:cts:mid:catullus.25:5	cum diva mulier aries ostendit oscitantes,
urn:cts:mid:catullus.25:6	remitte pallium mihi meum, quod involasti,
urn:cts:mid:catullus.25:7	sudariumque Saetabum catagraphosque Thynos,
urn:cts:mid:catullus.25:8	inepte, quae palam soles habere tamquam avita.
urn:cts:mid:catullus.25:9	quae nunc tuis ab unguibus reglutina et remitte,
urn:cts:mid:catullus.25:10	ne laneum latusculum manusque mollicellas
urn:cts:mid:catullus.25:11	inusta turpiter tibi flagella conscribillent,
urn:cts:mid:catullus.25:12	et insolenter aestues, velut minuta magno
urn:cts:mid:catullus.25:13	deprensa navis in mari, vesaniente vento.
