urn:cts:mid:catullus.1:1	Cui dono lepidum novum libellum
urn:cts:mid:catullus.1:2	arida modo pumice expolitum?
urn:cts:mid:catullus.1:3	Corneli, tibi: namque tu solebas
urn:cts:mid:catullus.1:4	meas esse aliquid putare nugas.
urn:cts:mid:catullus.1:5	Iam tum, cum ausus es unus Italorum
urn:cts:mid:catullus.1:6	omne aevum tribus explicare cartis . . .
urn:cts:mid:catullus.1:7	Doctis, Iuppiter, et laboriosis!
urn:cts:mid:catullus.1:8	Quare habe tibi quidquid hoc libelli—
urn:cts:mid:catullus.1:9	qualecumque, quod, o patrona virgo,
urn:cts:mid:catullus.1:10	plus uno maneat perenne saeclo!
