urn:cts:mid:catullus.11:1	Furi et Aureli comites Catulli,
urn:cts:mid:catullus.11:2	sive in extremos penetrabit Indos,
urn:cts:mid:catullus.11:3	litus ut longe resonante Eoa
urn:cts:mid:catullus.11:4	     tunditur unda,
urn:cts:mid:catullus.11:5	sive in Hyrcanos Arabesve molles,
urn:cts:mid:catullus.11:6	seu Sagas sagittiferosve Parthos,
urn:cts:mid:catullus.11:7	sive quae septemgeminus colorat
urn:cts:mid:catullus.11:8	     aequora Nilus,
urn:cts:mid:catullus.11:9	sive trans altas gradietur Alpes,
urn:cts:mid:catullus.11:10	Caesaris visens monimenta magni,
urn:cts:mid:catullus.11:11	Gallicum Rhenum horribile aequor ulti-
urn:cts:mid:catullus.11:12	     mosque Britannos,
urn:cts:mid:catullus.11:13	omnia haec, quaecumque feret voluntas
urn:cts:mid:catullus.11:14	caelitum, temptare simul parati,
urn:cts:mid:catullus.11:15	pauca nuntiate meae puellae
urn:cts:mid:catullus.11:16	     non bona dicta.
urn:cts:mid:catullus.11:17	cum suis vivat valeatque moechis,
urn:cts:mid:catullus.11:18	quos simul complexa tenet trecentos,
urn:cts:mid:catullus.11:19	nullum amans vere, sed identidem omnium
urn:cts:mid:catullus.11:20	     ilia rumpens;
urn:cts:mid:catullus.11:21	nec meum respectet, ut ante, amorem,
urn:cts:mid:catullus.11:22	qui illius culpa cecidit velut prati
urn:cts:mid:catullus.11:23	ultimi flos, praetereunte postquam
urn:cts:mid:catullus.11:24	     tactus aratro est.
