urn:cts:mid:catullus.99:1	Surripui tibi, dum ludis, mellite Iuventi,
urn:cts:mid:catullus.99:2	     suaviolum dulci dulcius ambrosia.
urn:cts:mid:catullus.99:3	verum id non impune tuli: namque amplius horam
urn:cts:mid:catullus.99:4	     suffixum in summa me memini esse cruce,
urn:cts:mid:catullus.99:5	dum tibi me purgo nec possum fletibus ullis
urn:cts:mid:catullus.99:6	     tantillum vestrae demere saevitiae.
urn:cts:mid:catullus.99:7	nam simul id factum est, multis diluta labella
urn:cts:mid:catullus.99:8	     guttis abstersisti omnibus articulis,
urn:cts:mid:catullus.99:9	ne quicquam nostro contractum ex ore maneret,
urn:cts:mid:catullus.99:10	     tamquam commictae spurca saliva lupae.
urn:cts:mid:catullus.99:11	praeterea infesto miserum me tradere amori
urn:cts:mid:catullus.99:12	     non cessasti omnique excruciare modo,
urn:cts:mid:catullus.99:13	ut mi ex ambrosia mutatum iam foret illud
urn:cts:mid:catullus.99:14	     suaviolum tristi tristius elleboro.
urn:cts:mid:catullus.99:15	quam quoniam poenam misero proponis amori,
urn:cts:mid:catullus.99:16	     numquam iam posthac basia surripiam.
