urn:cts:mid:catullus.046.txt:1	Iam ver egelidos refert tepores,
urn:cts:mid:catullus.046.txt:2	iam caeli furor aequinoctialis
urn:cts:mid:catullus.046.txt:3	iucundis Zephyri silescit aureis.
urn:cts:mid:catullus.046.txt:4	linquantur Phrygii, Catulle, campi
urn:cts:mid:catullus.046.txt:5	Nicaeaeque ager uber aestuosae:
urn:cts:mid:catullus.046.txt:6	ad claras Asiae volemus urbes.
urn:cts:mid:catullus.046.txt:7	iam mens praetrepidans avet vagari,
urn:cts:mid:catullus.046.txt:8	iam laeti studio pedes vigescunt.
urn:cts:mid:catullus.046.txt:9	o dulces comitum valete coetus,
urn:cts:mid:catullus.046.txt:10	longe quos simul a domo profectos
urn:cts:mid:catullus.046.txt:11	diuersae varie viae reportant.
