urn:cts:mid:catullus.21:1	Aureli, pater esuritionum,
urn:cts:mid:catullus.21:2	non harum modo, sed quot aut fuerunt
urn:cts:mid:catullus.21:3	aut sunt aut aliis erunt in annis,
urn:cts:mid:catullus.21:4	pedicare cupis meos amores.
urn:cts:mid:catullus.21:5	nec clam: nam simul es, iocaris una,
urn:cts:mid:catullus.21:6	haerens ad latus omnia experiris.
urn:cts:mid:catullus.21:7	frustra: nam insidias mihi instruentem
urn:cts:mid:catullus.21:8	tangam te prior irrumatione.
urn:cts:mid:catullus.21:9	atque id si faceres satur, tacerem:
urn:cts:mid:catullus.21:10	nunc ipsum id doleo, quod esurire
urn:cts:mid:catullus.21:11	me me puer et sitire discet.
urn:cts:mid:catullus.21:12	quare desine, dum licet pudico,
urn:cts:mid:catullus.21:13	ne finem facias, sed irrumatus.
