urn:cts:mid:catullus.64:1	Peliaco quondam prognatae vertice pinus
urn:cts:mid:catullus.64:2	dicuntur liquidas Neptuni nasse per undas
urn:cts:mid:catullus.64:3	Phasidos ad fluctus et fines Aeetaeos,
urn:cts:mid:catullus.64:4	cum lecti iuvenes, Argiuae robora pubis,
urn:cts:mid:catullus.64:5	auratam optantes Colchis avertere pellem
urn:cts:mid:catullus.64:6	ausi sunt vada salsa cita decurrere puppi,
urn:cts:mid:catullus.64:7	caerula verrentes abiegnis aequora palmis.
urn:cts:mid:catullus.64:8	diva quibus retinens in summis urbibus arces
urn:cts:mid:catullus.64:9	ipsa levi fecit volitantem flamine currum,
urn:cts:mid:catullus.64:10	pinea coniungens inflexae texta carinae.
urn:cts:mid:catullus.64:11	illa rudem cursu prima imbuit Amphitriten;
urn:cts:mid:catullus.64:12	quae simul ac rostro ventosum proscidit aequor
urn:cts:mid:catullus.64:13	tortaque remigio spumis incanuit unda,
urn:cts:mid:catullus.64:14	emersere freti candenti e gurgite vultus
urn:cts:mid:catullus.64:15	aequoreae monstrum Nereides admirantes.
urn:cts:mid:catullus.64:16	illa, atque alia, viderunt luce marinas
urn:cts:mid:catullus.64:17	mortales oculis nudato corpore Nymphas
urn:cts:mid:catullus.64:18	nutricum tenus exstantes e gurgite cano.
urn:cts:mid:catullus.64:19	tum Thetidis Peleus incensus fertur amore,
urn:cts:mid:catullus.64:20	tum Thetis humanos non despexit hymenaeos,
urn:cts:mid:catullus.64:21	tum Thetidi pater ipse iugandum Pelea sensit.
urn:cts:mid:catullus.64:22	o nimis optato saeclorum tempore nati
urn:cts:mid:catullus.64:23	heroes, salvete, deum genus! o bona matrum
urn:cts:mid:catullus.64:24	progenies, salvete iter...
urn:cts:mid:catullus.64:25	vos ego saepe, meo vos carmine compellabo.
urn:cts:mid:catullus.64:26	teque adeo eximie taedis felicibus aucte,
urn:cts:mid:catullus.64:27	Thessaliae columen Peleu, cui Iuppiter ipse,
urn:cts:mid:catullus.64:28	ipse suos divum genitor concessit amores;
urn:cts:mid:catullus.64:29	tene Thetis tenuit pulcerrima Nereine?
urn:cts:mid:catullus.64:30	tene suam Tethys concessit ducere neptem,
urn:cts:mid:catullus.64:31	Oceanusque, mari totum qui amplectitur orbem?
urn:cts:mid:catullus.64:32	quae simul optatae finito tempore luces
urn:cts:mid:catullus.64:33	advenere, domum conventu tota frequentat
