urn:cts:mid:catullus.91:1	Non ideo, Gelli, sperabam te mihi fidum
urn:cts:mid:catullus.91:2	     in misero hoc nostro, hoc perdito amore fore,
urn:cts:mid:catullus.91:3	quod te cognossem bene constantemve putarem
urn:cts:mid:catullus.91:4	     aut posse a turpi mentem inhibere probro;
urn:cts:mid:catullus.91:5	sed neque quod matrem nec germanam esse videbam
urn:cts:mid:catullus.91:6	     hanc tibi, cuius me magnus edebat amor.
urn:cts:mid:catullus.91:7	et quamvis tecum multo coniungerer usu,
urn:cts:mid:catullus.91:8	     non satis id causae credideram esse tibi.
urn:cts:mid:catullus.91:9	tu satis id duxti: tantum tibi gaudium in omni
urn:cts:mid:catullus.91:10	     culpa est, in quacumque est aliquid sceleris.
