urn:cts:mid:catullus.17:1	O Colonia, quae cupis ponte ludere longo,
urn:cts:mid:catullus.17:2	et salire paratum habes, sed vereris inepta
urn:cts:mid:catullus.17:3	crura ponticuli axulis stantis in redivivis,
urn:cts:mid:catullus.17:4	ne supinus eat cavaque in palude recumbat:
urn:cts:mid:catullus.17:5	sic tibi bonus ex tua pons libidine fiat,
urn:cts:mid:catullus.17:6	in quo vel Salisubsali sacra suscipiantur,
urn:cts:mid:catullus.17:7	munus hoc mihi maximi da, Colonia, risus.
urn:cts:mid:catullus.17:8	quendam municipem meum de tuo volo ponte
urn:cts:mid:catullus.17:9	ire praecipitem in lutum per caputque pedesque,
urn:cts:mid:catullus.17:10	verum totius ut lacus putidaeque paludis
urn:cts:mid:catullus.17:11	lividissima maximeque est profunda vorago.
urn:cts:mid:catullus.17:12	insulsissimus est homo, nec sapit pueri instar
urn:cts:mid:catullus.17:13	bimuli tremula patris dormientis in ulna.
urn:cts:mid:catullus.17:14	cui cum sit viridissimo nupta flore puella
urn:cts:mid:catullus.17:15	et puella tenellulo delicatior haedo,
urn:cts:mid:catullus.17:16	adservanda nigerrimis diligentius uuis,
urn:cts:mid:catullus.17:17	ludere hanc sinit ut lubet, nec pili facit uni,
urn:cts:mid:catullus.17:18	nec se subleuat ex sua parte, sed velut alnus
urn:cts:mid:catullus.17:19	in fossa Liguri iacet suppernata securi,
urn:cts:mid:catullus.17:20	tantundem omnia sentiens quam si nulla sit usquam;
urn:cts:mid:catullus.17:21	talis iste meus stupor nil videt, nihil audit,
urn:cts:mid:catullus.17:22	ipse qui sit, utrum sit an non sit, id quoque nescit.
urn:cts:mid:catullus.17:23	nunc eum volo de tuo ponte mittere pronum,
urn:cts:mid:catullus.17:24	si pote stolidum repente excitare veternum,
urn:cts:mid:catullus.17:25	et supinum animum in gravi derelinquere caeno,
urn:cts:mid:catullus.17:26	ferream ut soleam tenaci in voragine mula.
